controller,scenario_name,interactive_week,cumulative_reward_mean,cumulative_reward_ci_lower,cumulative_reward_ci_upper
constraint_aware_weekly,noise,22,44010.580124423264,26468.7951251412,61431.71585920046
constraint_aware_weekly,noise,23,47518.56048521603,29502.578270342718,64736.6663633636
constraint_aware_weekly,noise,24,52850.767463838645,35849.24175595196,69654.80219707385
constraint_aware_weekly,noise,25,112099.0773449157,86447.39022436239,135097.3800466472
constraint_aware_weekly,split_policy_dynamics,0,-104.48487843256589,-149.04046466935245,-65.34513518355188
constraint_aware_weekly,split_policy_dynamics,1,-226.3478691668181,-286.30927462081434,-173.24412312672823
constraint_aware_weekly,split_policy_dynamics,2,-397.6881466776408,-458.60319668142176,-317.6331149704062
constraint_aware_weekly,split_policy_dynamics,3,-492.691795122782,-553.5263387628074,-412.8070809086153
constraint_aware_weekly,split_policy_dynamics,4,-2058.4209132674364,-3554.473868213988,-411.99638753478695
constraint_aware_weekly,split_policy_dynamics,5,-4265.821795996607,-7438.3996296905025,-1470.571507529723
constraint_aware_weekly,split_policy_dynamics,6,-6362.056605886414,-10897.388924200039,-1696.238905107756
constraint_aware_weekly,split_policy_dynamics,7,-9916.629922792481,-15635.571308701394,-4840.364273552687
constraint_aware_weekly,split_policy_dynamics,8,-7420.287233463533,-13498.58198553525,-2282.038008125784
constraint_aware_weekly,split_policy_dynamics,9,-7592.90424016519,-13531.730532015501,-1683.7625308034835
constraint_aware_weekly,split_policy_dynamics,10,-1660.1741383419057,-7500.549793866541,4049.1640648277903
constraint_aware_weekly,split_policy_dynamics,11,837.2322720156411,-5359.1585212768705,7238.082853756448
constraint_aware_weekly,split_policy_dynamics,12,5241.737495573027,-1927.56168929906,13429.517749708202
constraint_aware_weekly,split_policy_dynamics,13,11343.408775450014,3430.050593744312,19010.359660038477
constraint_aware_weekly,split_policy_dynamics,14,18370.77395557519,9824.344911133747,26654.707467639022
constraint_aware_weekly,split_policy_dynamics,15,24020.508192420195,12553.242063406484,38310.54361571061
constraint_aware_weekly,split_policy_dynamics,16,32812.31177456944,19827.022225104884,50413.225252605
constraint_aware_weekly,split_policy_dynamics,17,38350.71550080726,21155.046793670987,57154.61873801931
constraint_aware_weekly,split_policy_dynamics,18,42703.85252280306,25591.52917497827,60055.24500480967
constraint_aware_weekly,split_policy_dynamics,19,46433.93754977252,31115.73352694576,64401.66836454787
constraint_aware_weekly,split_policy_dynamics,20,57346.86959147325,40104.6482352941,79007.99595620211
constraint_aware_weekly,split_policy_dynamics,21,67365.38608477489,51471.11046996163,88645.75887446379
constraint_aware_weekly,split_policy_dynamics,22,72393.60204877157,55852.97789847648,94348.24232591125
constraint_aware_weekly,split_policy_dynamics,23,78126.96509272522,60263.255708376135,99809.8970147226
constraint_aware_weekly,split_policy_dynamics,24,83629.59938703146,65490.82825443526,107129.67297203885
constraint_aware_weekly,split_policy_dynamics,25,144811.7243841025,124526.05559328175,166779.444847442
double_dqn,adverse_stress,0,-205.4401261598058,-248.7524842306753,-163.76787998629152
double_dqn,adverse_stress,1,-396.24553426597544,-491.33053178468066,-315.08741608241246
double_dqn,adverse_stress,2,-565.9536898419202,-711.4201241678124,-433.0430149328576
double_dqn,adverse_stress,3,-730.1279310300484,-922.7749257020739,-543.7438233139048
double_dqn,adverse_stress,4,-2664.162660832774,-4015.179187895934,-1313.0151343758087
double_dqn,adverse_stress,5,-4298.382343806646,-7437.361622805233,-699.3302517598685
double_dqn,adverse_stress,6,-6569.168851958409,-9831.26908121438,-1786.8597153693815
double_dqn,adverse_stress,7,-10990.452508018943,-14911.27053391641,-7619.168596935099
double_dqn,adverse_stress,8,-8791.09172355387,-12962.489198096311,-4747.259016294076
double_dqn,adverse_stress,9,-9992.705726521841,-13219.144578658876,-5281.432375427805
double_dqn,adverse_stress,10,-13223.192742546555,-19903.021577305757,-6142.183764816331
double_dqn,adverse_stress,11,-17609.385103085413,-25835.111417368833,-6533.645742004298
double_dqn,adverse_stress,12,-15172.227839923953,-26086.44271627024,-3734.263201461604
double_dqn,adverse_stress,13,-13771.404423020382,-27085.192766654887,388.88094934918655
double_dqn,adverse_stress,14,-12545.282064113817,-23031.951460820856,-434.870248122394
double_dqn,adverse_stress,15,-12681.461685943877,-25545.68478389072,2835.572187915269
double_dqn,adverse_stress,16,-5242.275484265647,-16435.670001045877,7582.855816369739
double_dqn,adverse_stress,17,-7787.774496504683,-18451.458863979995,5169.56652679418
double_dqn,adverse_stress,18,-9318.790039945454,-21596.994504699996,5587.663011010395
double_dqn,adverse_stress,19,-9960.591750612888,-22750.388396003553,4999.148703310554
double_dqn,adverse_stress,20,-12823.107406012634,-27209.534704446975,4270.271283054371
double_dqn,adverse_stress,21,-17008.819475764878,-32594.364720610585,-1655.892422864611
double_dqn,adverse_stress,22,-15696.205715528244,-29647.660914244807,790.229246573821
double_dqn,adverse_stress,23,-19205.546635912888,-34060.17119742838,-976.7935513891828
double_dqn,adverse_stress,24,-20173.408953978014,-36573.765095024464,1031.3276978399285
double_dqn,adverse_stress,25,-48368.22741087113,-79042.41402789533,-15249.178967289814
double_dqn,base_market,0,-198.21909345389005,-226.3035534960921,-164.8354050955841
double_dqn,base_market,1,-397.0884962098707,-477.4522989279441,-324.2631793352746
double_dqn,base_market,2,-600.1010718053726,-731.8703969154499,-472.2449487538664
double_dqn,base_market,3,-775.627380541535,-976.3289896042085,-561.5242501833675
double_dqn,base_market,4,-253.16261932025176,-1313.4812533971767,656.887119921139
double_dqn,base_market,5,-1935.5946230136726,-4396.240636574882,79.25511972850025
double_dqn,base_market,6,-7014.516908224722,-10652.197706095536,-3952.261413047637
double_dqn,base_market,7,-9791.774090093122,-15288.74910599825,-3759.5496642711573
double_dqn,base_market,8,-14343.665946609986,-20641.539394365507,-9769.572552640186
double_dqn,base_market,9,-14547.480033593949,-21836.670389183935,-8258.55726060027
double_dqn,base_market,10,-11815.980861338072,-21119.844095578534,-2616.9138968721836
double_dqn,base_market,11,-8364.635161634787,-21299.33557809431,2221.044280440776
double_dqn,base_market,12,-1377.2736581319252,-13780.331815306647,9601.4928469763
double_dqn,base_market,13,1247.2729607745396,-10125.908502845807,11362.437109288045
double_dqn,base_market,14,4075.5119982095243,-6619.190744856694,13982.334932849091
double_dqn,base_market,15,11128.59507979783,-1016.5815918570435,21449.491465773808
double_dqn,base_market,16,19128.779952937053,6591.758602093178,28581.291287586195
double_dqn,base_market,17,21983.088958239645,7840.220160782031,30971.727876181052
double_dqn,base_market,18,25285.130140510908,12101.51772041476,33799.52990575129
double_dqn,base_market,19,28918.745437184192,13176.834921654772,40341.07992008907
double_dqn,base_market,20,31990.242178528937,17918.24060851694,43818.954318436845
double_dqn,base_market,21,35469.15316513168,20783.835105205966,47066.052576533235
double_dqn,base_market,22,39593.2166643145,21039.40453322392,54540.326845918
double_dqn,base_market,23,46057.93010716618,28196.38157018267,63931.36074684575
double_dqn,base_market,24,48675.23126994053,31891.2958559267,66033.4612650593
double_dqn,base_market,25,102434.84456292809,79806.10294983853,130003.35506272824
double_dqn,class_imbalance_shift,0,-230.9769007836335,-271.3627092292634,-196.57014007841806
double_dqn,class_imbalance_shift,1,-444.67064453300213,-472.80139270141876,-412.0670034633289
double_dqn,class_imbalance_shift,2,-673.2701282446676,-705.8508528936966,-635.5463966467173
double_dqn,class_imbalance_shift,3,-833.7688969448762,-891.261672456554,-773.7690639988439
double_dqn,class_imbalance_shift,4,-1720.7567430740457,-2869.0414075823055,-625.2022148018001
double_dqn,class_imbalance_shift,5,-3707.390815227085,-5515.702996548739,-1136.4654651420321
double_dqn,class_imbalance_shift,6,-6622.994343080328,-8966.152451329886,-4513.688516869371
double_dqn,class_imbalance_shift,7,-10325.173794699029,-14944.622575852749,-5468.834570977558
double_dqn,class_imbalance_shift,8,-9523.423818613928,-13479.393877534856,-3993.066690740578
double_dqn,class_imbalance_shift,9,-12172.105387597423,-16260.643302362925,-6989.797030255247
double_dqn,class_imbalance_shift,10,-8218.925233467979,-14519.949267667225,-1707.187707586903
double_dqn,class_imbalance_shift,11,-5217.601998347148,-11627.891182307776,2769.1563208552902
double_dqn,class_imbalance_shift,12,1050.7532311918897,-5411.510045207856,9939.964718282437
double_dqn,class_imbalance_shift,13,551.3346584856736,-4017.4085133064896,8159.253891725222
double_dqn,class_imbalance_shift,14,5806.8596523557235,924.6110549760771,12355.28567413419
double_dqn,class_imbalance_shift,15,7598.140715869601,2291.4585064036582,15801.510424394712
double_dqn,class_imbalance_shift,16,13597.78958885082,7519.935283259116,22528.758593209954
double_dqn,class_imbalance_shift,17,18178.490282529205,10593.10702189824,29762.70813673248
double_dqn,class_imbalance_shift,18,21451.18709797366,12760.810737999458,36351.24117542455
double_dqn,class_imbalance_shift,19,21113.0102918371,10785.418472457171,33882.288740696546
double_dqn,class_imbalance_shift,20,25787.60160042484,15909.441278894854,38940.27614943977
double_dqn,class_imbalance_shift,21,30639.92728571758,23114.279256609774,39285.62105389451
double_dqn,class_imbalance_shift,22,32684.184270494967,21993.87109605241,42190.24509149754
double_dqn,class_imbalance_shift,23,30511.98284690824,20864.870260970605,40706.227568529066
double_dqn,class_imbalance_shift,24,31806.181930857983,22586.567466071272,42117.093279793386
double_dqn,class_imbalance_shift,25,58912.26751106506,38561.89524589688,76868.42589043551
double_dqn,drift,0,-190.57321913588734,-237.43679219638832,-144.29881154485957
double_dqn,drift,1,-399.2250404706806,-511.4068804312035,-285.3598592641218
double_dqn,drift,2,-608.2588624911335,-784.1910233110073,-443.4982064189152
double_dqn,drift,3,-801.9317204187622,-1041.261773200332,-577.0541789819324
double_dqn,drift,4,-1636.322782056024,-2732.6408656142125,-270.35439861375744
double_dqn,drift,5,-6191.89466916867,-8396.166203467694,-4122.765649271024
double_dqn,drift,6,-9063.055677649876,-13286.264073545084,-4096.704540968079
double_dqn,drift,7,-9695.49041177829,-14154.894322183149,-5340.3214240099505
double_dqn,drift,8,-11761.048752096545,-16858.702981797684,-6085.493314897304
double_dqn,drift,9,-12087.348453799284,-17059.369407780938,-5715.515968152203
double_dqn,drift,10,-13380.830589619583,-20744.49583687759,-5279.916215738938
double_dqn,drift,11,-11043.093031114278,-24473.451428430388,1624.0715096538515
double_dqn,drift,12,-9952.507860889371,-23256.05255419946,3085.8381907501976
double_dqn,drift,13,-3270.136552952185,-20563.456461319325,10934.264994862335
double_dqn,drift,14,1845.1458401213952,-11198.08936228992,14645.255792957412
double_dqn,drift,15,8693.832679568706,-2946.028490967181,20819.60692816186
double_dqn,drift,16,10050.761330552012,-1113.6535941124885,22095.799032661023
double_dqn,drift,17,12021.500830365427,981.6901950206926,24041.119667878487
double_dqn,drift,18,13999.292728733582,3693.145882792506,24378.32976086649
double_dqn,drift,19,18333.340698478107,7594.74163705052,28781.502889546
double_dqn,drift,20,20017.246923859202,9839.474308278495,31610.58412159093
double_dqn,drift,21,24375.513221872214,14633.40617648336,34704.1663223983
double_dqn,drift,22,22701.989267502624,8076.602779586843,36791.6732486043
double_dqn,drift,23,25846.809283649574,13560.975111579972,39055.839304649206
double_dqn,drift,24,30127.973787430805,17525.68060832257,45969.83919429891
double_dqn,drift,25,45282.65966509728,26689.95158841413,65478.76721000046
double_dqn,noise,0,-195.2335667242629,-265.4546607573053,-126.89500706879899
double_dqn,noise,1,-397.8512049518526,-563.9777706429231,-236.1066206360745
double_dqn,noise,2,-603.3780867537505,-866.6028078746629,-334.8076959243944
double_dqn,noise,3,-787.065580956221,-1114.9878719073454,-446.4734380463201
double_dqn,noise,4,-1611.666591613076,-2866.2928197087654,-331.2091530014401
double_dqn,noise,5,-4551.579285000699,-7053.058643771888,-2351.4343346191777
double_dqn,noise,6,-7498.291557304154,-10173.207721229697,-5439.0295731476435
double_dqn,noise,7,-11893.473011261762,-16163.157705719135,-7013.974003718283
double_dqn,noise,8,-11039.090644202523,-18338.875640988794,-3768.27214249729
double_dqn,noise,9,-12154.755997881673,-18319.940273179407,-2537.0170151978077
double_dqn,noise,10,-12955.277893572458,-23997.51174695708,-3879.226384040953
double_dqn,noise,11,-10548.721734911216,-22212.26037303965,-2739.6076845038783
double_dqn,noise,12,-4857.642484693207,-17037.803097796386,4682.1603051652355
double_dqn,noise,13,-1539.4912927351168,-17908.00009488075,8479.301575057187
double_dqn,noise,14,2129.9788568072804,-14808.216928998898,14295.155837232152
double_dqn,noise,15,3523.6886232220572,-12259.845852016571,14306.360758953739
double_dqn,noise,16,5591.717836448605,-11965.894849350963,17623.77348234799
double_dqn,noise,17,9638.248890203033,-8839.397678279955,22834.75594811539
double_dqn,noise,18,16519.832354833678,-3430.8562465328246,31813.757892207923
double_dqn,noise,19,26618.284608963048,9724.78018895366,36621.023687902074
double_dqn,noise,20,30090.34617754228,11623.553532099673,42958.94012396126
double_dqn,noise,21,33876.91828960222,14548.823449641985,49919.784319569226
double_dqn,noise,22,36980.16879221434,20619.339158833303,52440.84290084081
double_dqn,noise,23,43053.82425113408,25330.495446345903,59164.98159483767
double_dqn,noise,24,45070.34254996578,27822.0666232094,60884.98022769678
double_dqn,noise,25,106016.5219178913,92133.80788087673,120500.64859661051
double_dqn,split_policy_dynamics,0,-194.62546054599648,-255.4992251288223,-135.3173418510615
double_dqn,split_policy_dynamics,1,-386.14236001806216,-503.6929330422441,-256.2991688755203
double_dqn,split_policy_dynamics,2,-541.1092918383699,-719.2180860372023,-354.01718624931084
double_dqn,split_policy_dynamics,3,-738.4697008596733,-1022.0896229395256,-440.63533860900407
double_dqn,split_policy_dynamics,4,-740.882750393339,-2007.4430809438932,403.75114248396255
double_dqn,split_policy_dynamics,5,-1892.229823608335,-4073.131466908172,109.4258860479251
double_dqn,split_policy_dynamics,6,-8329.879942048849,-12770.701172890645,-3911.4607447896537
double_dqn,split_policy_dynamics,7,-7660.0712221310605,-14106.222489558235,-2557.4484790665524
double_dqn,split_policy_dynamics,8,-7004.095144676052,-12859.817676239263,-2955.9952861734964
double_dqn,split_policy_dynamics,9,-7796.177114108901,-13665.445339726897,-3248.7093141799764
double_dqn,split_policy_dynamics,10,-3417.932501674959,-9297.777047617177,1425.8514528636942
double_dqn,split_policy_dynamics,11,-4538.0162304207415,-15359.35499417163,2357.0393702322144
double_dqn,split_policy_dynamics,12,-1940.5719174301366,-18390.941544533438,10346.758322760203
double_dqn,split_policy_dynamics,13,5875.900423734871,-9404.38132182364,19572.949181600692
double_dqn,split_policy_dynamics,14,10543.893143364845,-3394.436292347182,23241.59165636056
double_dqn,split_policy_dynamics,15,19084.831645211507,5853.897176599431,30676.036499788104
double_dqn,split_policy_dynamics,16,22033.651630573702,8445.315862643456,33826.333777475644
double_dqn,split_policy_dynamics,17,30035.64489484501,17145.750976554828,41108.071887786784
double_dqn,split_policy_dynamics,18,40368.50412695836,24737.661842832258,51906.63956742361
double_dqn,split_policy_dynamics,19,48817.68488485274,34607.37417742596,58407.821003284924
double_dqn,split_policy_dynamics,20,56227.053012277036,42514.452169850374,65897.60369019286
double_dqn,split_policy_dynamics,21,60193.44121019361,47591.2709693555,69996.54095168057
double_dqn,split_policy_dynamics,22,66769.4094005883,53607.89496185382,77365.2543708327
double_dqn,split_policy_dynamics,23,72045.687834152,61354.79697016319,81461.85975168941
double_dqn,split_policy_dynamics,24,77960.24326101023,67722.17152184577,86991.37698601763
double_dqn,split_policy_dynamics,25,127204.73800019424,110619.73293514305,139098.39063145075
dqn,adverse_stress,0,-165.45099179468963,-181.71778489229237,-144.88439798974073
dqn,adverse_stress,1,-294.98570821541585,-337.9296806704082,-242.90527984822785
dqn,adverse_stress,2,-392.55042437949356,-450.7371735959946,-341.6248471999469
dqn,adverse_stress,3,-487.20479057653205,-550.698269744979,-421.71698132563716
dqn,adverse_stress,4,-2326.3768816897505,-3739.4681844564693,-896.4918786470375
dqn,adverse_stress,5,-4422.789795946672,-8054.034336720353,-543.3968201707642
dqn,adverse_stress,6,-6322.950071087379,-10039.703834246082,-1711.963682274256
dqn,adverse_stress,7,-8766.3661259117,-12560.808678241943,-6118.4313504248
dqn,adverse_stress,8,-5707.995607545899,-11439.555686342463,-1446.2881871626196
dqn,adverse_stress,9,-6075.448263096848,-11554.559218037686,-871.2091776973085
dqn,adverse_stress,10,-8304.769873372386,-15780.520472427024,-429.08282307508705
dqn,adverse_stress,11,-11910.385706411478,-20048.203085576963,-2371.116929680812
dqn,adverse_stress,12,-9525.443392580242,-18312.505779364197,1564.9122748081097
dqn,adverse_stress,13,-4730.9624053836915,-15481.606201557992,9629.982745799884
dqn,adverse_stress,14,-1827.240864073069,-11490.430996431349,11158.492971746002
dqn,adverse_stress,15,-1731.8510607202195,-15161.132525419747,13873.98724435975
