controller,scenario_name,interactive_week,cumulative_profit_mean,cumulative_profit_ci_lower,cumulative_profit_ci_upper
constraint_aware_weekly,noise,17,16254.06437349275,5946.34558610812,25111.044828505484
constraint_aware_weekly,noise,18,20537.72619738502,8035.994144365881,31143.602991072446
constraint_aware_weekly,noise,19,22625.626780390554,10434.3615254798,34252.73788943692
constraint_aware_weekly,noise,20,29494.102518381947,16077.388040036198,40888.4354556977
constraint_aware_weekly,noise,21,36502.84565806834,23362.17382072274,47987.15893168463
constraint_aware_weekly,noise,22,38725.75839539615,25242.84886959076,49926.06848623203
constraint_aware_weekly,noise,23,41667.15263531861,28493.14062022849,51293.883407697824
constraint_aware_weekly,noise,24,46071.951562859205,33884.83920781056,55504.041395614964
constraint_aware_weekly,noise,25,93743.03058699287,76771.79114195539,108800.9124049007
constraint_aware_weekly,split_policy_dynamics,0,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,1,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,2,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,3,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,4,-1167.5609040255852,-2443.182238826917,69.56776695559365
constraint_aware_weekly,split_policy_dynamics,5,-2808.7494447171143,-5263.701422391338,-126.40210199819708
constraint_aware_weekly,split_policy_dynamics,6,-4369.75060236264,-8281.351040427286,-348.0326459940064
constraint_aware_weekly,split_policy_dynamics,7,-7057.146954134703,-11485.334166195338,-1750.6049040692883
constraint_aware_weekly,split_policy_dynamics,8,-4907.089157726148,-9621.021721699928,-267.1908541916569
constraint_aware_weekly,split_policy_dynamics,9,-4821.861316663132,-10293.696018178158,373.8852883567084
constraint_aware_weekly,split_policy_dynamics,10,126.10666853765133,-4710.503062027109,4787.969713129378
constraint_aware_weekly,split_policy_dynamics,11,2289.8185560747074,-3685.6725686515038,8353.706641326906
constraint_aware_weekly,split_policy_dynamics,12,5982.553412542285,-238.46152962492243,13057.718454146285
constraint_aware_weekly,split_policy_dynamics,13,11000.178855939304,5113.064522269908,16791.289757087565
constraint_aware_weekly,split_policy_dynamics,14,16745.343679643545,8958.070387468779,22929.768452875283
constraint_aware_weekly,split_policy_dynamics,15,21417.270999726847,11827.60438598369,29138.962645112882
constraint_aware_weekly,split_policy_dynamics,16,28615.83975846456,18470.701435173287,39521.61595921408
constraint_aware_weekly,split_policy_dynamics,17,33214.63356656778,20606.825541709095,47011.829312792244
constraint_aware_weekly,split_policy_dynamics,18,36889.71397810905,22917.0163621082,49365.79150197033
constraint_aware_weekly,split_policy_dynamics,19,40056.848104543555,26362.354890807634,51746.496691046166
constraint_aware_weekly,split_policy_dynamics,20,49010.51397396823,32922.20058104805,61471.957662959496
constraint_aware_weekly,split_policy_dynamics,21,57246.06440066778,44562.70670067896,70220.3086055175
constraint_aware_weekly,split_policy_dynamics,22,61449.34071775994,48578.286685876854,75198.14569038944
constraint_aware_weekly,split_policy_dynamics,23,66238.97666321603,50752.25780277491,79988.46008466287
constraint_aware_weekly,split_policy_dynamics,24,70781.88665867936,56260.706970855106,85940.16547356121
constraint_aware_weekly,split_policy_dynamics,25,119966.1658770219,103335.64694207262,135283.16975097556
double_dqn,adverse_stress,0,0.0,0.0,0.0
double_dqn,adverse_stress,1,0.0,0.0,0.0
double_dqn,adverse_stress,2,0.0,0.0,0.0
double_dqn,adverse_stress,3,0.0,0.0,0.0
double_dqn,adverse_stress,4,-1443.2065964216315,-2380.0282001119845,-533.8018027321718
double_dqn,adverse_stress,5,-2633.2411583370567,-4915.532281024963,-86.87708089467837
double_dqn,adverse_stress,6,-4302.579416392285,-6690.612766830794,-1908.1913686197242
double_dqn,adverse_stress,7,-7708.740968180457,-10689.047498122127,-5550.9349141290895
double_dqn,adverse_stress,8,-5796.412004893019,-9368.911005835562,-2954.1298251505195
double_dqn,adverse_stress,9,-6614.768875808894,-10106.587652224827,-2578.7551917198343
double_dqn,adverse_stress,10,-9056.022401540768,-15217.452859548779,-1996.9293782766601
double_dqn,adverse_stress,11,-12393.367236690317,-19777.965696425705,-3720.07544750873
double_dqn,adverse_stress,12,-10230.261806326429,-19533.049458134814,1685.3160986799087
double_dqn,adverse_stress,13,-8868.360111664451,-20691.832145841672,2446.8218427633537
double_dqn,adverse_stress,14,-7562.183661681214,-15541.25359258371,2719.0124034947776
double_dqn,adverse_stress,15,-7395.045469972315,-19329.413761165983,6805.701129135641
double_dqn,adverse_stress,16,-1115.507651375164,-12442.922383481311,10754.704554577847
double_dqn,adverse_stress,17,-2878.2009202358927,-13656.437653020665,8897.56592330472
double_dqn,adverse_stress,18,-3761.280525534364,-14967.551659229961,9041.402139687381
double_dqn,adverse_stress,19,-3954.1678233547623,-15361.555250811978,7776.1381012025295
double_dqn,adverse_stress,20,-5945.9343551033935,-20391.327235012104,9613.309339896061
double_dqn,adverse_stress,21,-9036.05697249145,-23378.16383384297,7841.050333034796
double_dqn,adverse_stress,22,-7659.3677282560575,-20748.07601055086,5344.147136497951
double_dqn,adverse_stress,23,-10192.670405821174,-24541.55450203324,1904.530141785676
double_dqn,adverse_stress,24,-10723.55788020163,-26721.357742610493,3577.5993690517225
double_dqn,adverse_stress,25,-33058.11893918764,-56022.33091287092,-11292.315678992829
double_dqn,base_market,0,0.0,0.0,0.0
double_dqn,base_market,1,0.0,0.0,0.0
double_dqn,base_market,2,0.0,0.0,0.0
double_dqn,base_market,3,0.0,0.0,0.0
double_dqn,base_market,4,557.9833505221324,-256.5409216681754,1336.3810766843642
double_dqn,base_market,5,-652.6488860967953,-2490.741154664567,871.042811154778
double_dqn,base_market,6,-4582.736782074641,-7365.004709573368,-2131.6727014569856
double_dqn,base_market,7,-6662.02363911926,-10865.812650366644,-1701.2120335338125
double_dqn,base_market,8,-10174.617154973397,-14980.070166704294,-6582.691960251001
double_dqn,base_market,9,-10184.943947236317,-15939.876764088598,-4877.655939238696
double_dqn,base_market,10,-7850.521767214323,-14637.425684041353,-1617.3899756516669
double_dqn,base_market,11,-4917.883526610764,-13134.692878040432,1722.2061825619155
double_dqn,base_market,12,885.2286382329183,-8954.694935290867,8285.32382408426
double_dqn,base_market,13,3193.3996500148737,-4781.353217264125,9923.446707171117
double_dqn,base_market,14,5658.940968498983,-1140.4232160007787,12935.42643388744
double_dqn,base_market,15,11554.455801125985,3138.4531273345565,19659.698799461214
double_dqn,base_market,16,18142.17067449685,9994.125960968793,25649.77458982709
double_dqn,base_market,17,20599.81600092997,12173.27005897012,28771.056044531175
double_dqn,base_market,18,23472.36877017579,15854.52139926102,30882.093906177015
double_dqn,base_market,19,26575.538440881515,18421.055551236066,35306.80983764004
double_dqn,base_market,20,29222.00381430772,20488.243763789596,38518.531811001965
double_dqn,base_market,21,32205.411321857177,21287.981885036905,41879.187310027
double_dqn,base_market,22,35723.49394427764,23188.189999858667,46592.66134580247
double_dqn,base_market,23,41120.261028596644,28329.14574029384,53853.024418940106
double_dqn,base_market,24,43441.01502355087,31802.13148411145,54404.90435927275
double_dqn,base_market,25,86747.36448423873,70240.99161547648,101491.25510311087
double_dqn,class_imbalance_shift,0,0.0,0.0,0.0
double_dqn,class_imbalance_shift,1,0.0,0.0,0.0
double_dqn,class_imbalance_shift,2,0.0,0.0,0.0
double_dqn,class_imbalance_shift,3,0.0,0.0,0.0
double_dqn,class_imbalance_shift,4,-564.4872605201829,-1383.8911845482864,397.0642328949191
double_dqn,class_imbalance_shift,5,-2021.0747462721683,-4406.529553802197,215.16662188582623
double_dqn,class_imbalance_shift,6,-4238.165145852565,-5772.427861715315,-2310.056243025858
double_dqn,class_imbalance_shift,7,-7050.028542822685,-9801.685932097,-4305.515836202359
double_dqn,class_imbalance_shift,8,-6265.536615054102,-9168.411190986342,-2709.390444192012
double_dqn,class_imbalance_shift,9,-8253.27273151413,-11677.39643997094,-4604.163054743578
double_dqn,class_imbalance_shift,10,-4939.839083820009,-9832.950949915898,-759.889284203507
double_dqn,class_imbalance_shift,11,-2391.6463653061946,-6827.131418448539,2058.4834023489752
double_dqn,class_imbalance_shift,12,2817.0618225033654,-1183.678328133271,8109.431741727055
double_dqn,class_imbalance_shift,13,2600.751280013112,-2024.100085147058,7921.290921552926
double_dqn,class_imbalance_shift,14,7021.75840071496,3242.7381735795016,10988.082981453386
double_dqn,class_imbalance_shift,15,8637.777846457408,4196.702462695243,13369.382384832501
double_dqn,class_imbalance_shift,16,13671.368819316738,9065.822739848376,19741.62506268791
double_dqn,class_imbalance_shift,17,17564.940188755176,11968.006137982866,26616.94726899514
double_dqn,class_imbalance_shift,18,20376.316695793594,11114.804670519236,30413.3273343976
double_dqn,class_imbalance_shift,19,20366.36295299922,11114.273868884233,29325.176605769066
double_dqn,class_imbalance_shift,20,24421.798059082346,15480.28911366987,32819.19968653923
double_dqn,class_imbalance_shift,21,28655.273042038738,22389.94741170767,35037.64813654619
double_dqn,class_imbalance_shift,22,30641.652442623144,21904.392350003593,38295.65452292575
double_dqn,class_imbalance_shift,23,29216.92998162506,21722.256714448537,37043.639107809446
double_dqn,class_imbalance_shift,24,30463.528162642757,23461.14345947002,38044.07410811232
double_dqn,class_imbalance_shift,25,52426.10675031113,38692.722281873146,66019.90269000837
double_dqn,drift,0,0.0,0.0,0.0
double_dqn,drift,1,0.0,0.0,0.0
double_dqn,drift,2,0.0,0.0,0.0
double_dqn,drift,3,0.0,0.0,0.0
double_dqn,drift,4,-527.0641724445812,-1510.9000121896545,507.7452154893364
double_dqn,drift,5,-4070.941068039046,-5541.228712562747,-2743.8064588626876
double_dqn,drift,6,-6213.995570432009,-10097.707689159719,-2230.3735237829815
double_dqn,drift,7,-6569.924685219189,-10448.020357356694,-2999.485028191
double_dqn,drift,8,-8075.132587617219,-12443.37364536141,-4483.161634740574
double_dqn,drift,9,-8224.11811029526,-12434.305263057371,-4411.023224621715
double_dqn,drift,10,-9089.824065420473,-14423.266148814475,-4072.5693443522932
double_dqn,drift,11,-7068.61695247441,-16133.770182322482,2930.198681377271
double_dqn,drift,12,-5971.989587276759,-13773.999680735047,4645.594141594896
double_dqn,drift,13,-379.60602994590016,-9071.50682621603,11582.446458609313
double_dqn,drift,14,3959.695307111802,-3196.3809954034664,11966.871131891801
double_dqn,drift,15,9667.075065518124,2453.9076353892415,17553.357602876804
double_dqn,drift,16,10957.887741659995,3629.250100963808,19079.65596460543
double_dqn,drift,17,12752.224566662071,3425.680723184724,20629.423252671448
double_dqn,drift,18,14553.394701642615,6467.5338680458335,21628.434821221683
double_dqn,drift,19,18239.73082015968,8732.175062654416,25763.868069774246
double_dqn,drift,20,19790.619077666703,11656.368649143367,28049.73349089621
double_dqn,drift,21,23521.697570653803,15854.862511209854,31113.37188929474
double_dqn,drift,22,22380.46813657468,11385.442395200793,32935.85511114071
double_dqn,drift,23,25179.124149882042,15230.14182871047,36129.985565264855
double_dqn,drift,24,28943.374376911885,17803.892816578667,40171.30053032262
double_dqn,drift,25,41410.542430763795,27088.6055120906,54871.589012078104
double_dqn,noise,0,0.0,0.0,0.0
double_dqn,noise,1,0.0,0.0,0.0
double_dqn,noise,2,0.0,0.0,0.0
double_dqn,noise,3,0.0,0.0,0.0
double_dqn,noise,4,-506.75621929107297,-1517.1282130373365,504.9159827804496
double_dqn,noise,5,-2732.9957584164918,-4487.397130573257,-1057.0895051189464
double_dqn,noise,6,-4928.17790045198,-6986.3585889272845,-2819.5490448403443
double_dqn,noise,7,-8326.786115656954,-11142.737873953196,-6217.8326673865095
double_dqn,noise,8,-7488.528174631089,-12488.868555320014,-3627.575372599493
double_dqn,noise,9,-8239.727284027913,-14477.03036661897,-3579.278251719263
double_dqn,noise,10,-8653.10783099018,-17529.986923688604,-3142.538510731542
double_dqn,noise,11,-6501.049473285438,-16129.034097553984,-756.9748043902064
double_dqn,noise,12,-1727.2732055297963,-10796.404569941957,4160.762337312363
double_dqn,noise,13,1229.5978943679665,-8441.107940163516,8511.11516296733
double_dqn,noise,14,4415.023292136327,-6659.99152694223,13869.917963624923
double_dqn,noise,15,5802.3787167074115,-5185.022144377712,13012.04084781058
double_dqn,noise,16,7717.19408686599,-3581.9126069744393,16667.702233522643
double_dqn,noise,17,11137.37262398184,121.93925210081375,20076.0182787478
double_dqn,noise,18,16900.794305247095,5313.55836394373,26212.43569510786
double_dqn,noise,19,25271.96166432957,15434.951646531974,33203.013192458755
double_dqn,noise,20,28338.848986336732,17646.684105005603,37052.356450959116
double_dqn,noise,21,31643.27572236379,20500.089017447735,41883.303724910875
double_dqn,noise,22,34339.91972602132,23634.495013317788,44263.56146625196
double_dqn,noise,23,39435.909758062335,27288.959460363527,49514.417348354626
double_dqn,noise,24,41258.40946063458,30719.945550163804,51619.32434075896
double_dqn,noise,25,90415.86519191558,77542.97617134055,101003.91914499411
double_dqn,split_policy_dynamics,0,0.0,0.0,0.0
double_dqn,split_policy_dynamics,1,0.0,0.0,0.0
double_dqn,split_policy_dynamics,2,0.0,0.0,0.0
double_dqn,split_policy_dynamics,3,0.0,0.0,0.0
double_dqn,split_policy_dynamics,4,121.16894427413108,-805.7757026058591,950.3990161403093
double_dqn,split_policy_dynamics,5,-652.733291964193,-2314.3146909361576,727.6037726249499
double_dqn,split_policy_dynamics,6,-5657.476936013537,-9037.616203086922,-2488.430532897817
double_dqn,split_policy_dynamics,7,-4970.780289118732,-10175.251118099191,-847.3318855815144
double_dqn,split_policy_dynamics,8,-4245.909205536328,-8196.683946606852,-1050.9186539474474
double_dqn,split_policy_dynamics,9,-4711.1043579524685,-9181.77976071825,-1027.1337747370826
double_dqn,split_policy_dynamics,10,-1047.3627492430842,-4802.029671502054,3544.4109811592243
double_dqn,split_policy_dynamics,11,-1733.85372118567,-9074.03777269963,4861.608119981928
double_dqn,split_policy_dynamics,12,542.1103769327433,-11218.736477226192,9409.503100498438
double_dqn,split_policy_dynamics,13,7041.738403053256,-4378.600695726066,17305.271441835677
double_dqn,split_policy_dynamics,14,11023.973079771284,-605.7570529036682,20896.106170999225
double_dqn,split_policy_dynamics,15,18075.371961127556,7227.684825578233,27955.746314882384
double_dqn,split_policy_dynamics,16,20629.18584169532,9506.002323781235,30219.08470181
double_dqn,split_policy_dynamics,17,27281.018960116868,15178.657749310598,35349.691121849755
double_dqn,split_policy_dynamics,18,35813.6064217247,23051.805123530743,45157.77824764553
double_dqn,split_policy_dynamics,19,42814.84415546579,31515.468374750817,51274.09307556629
double_dqn,split_policy_dynamics,20,49015.092958110734,40321.71512951781,58684.649393438696
double_dqn,split_policy_dynamics,21,52396.248572586046,43228.09521598169,59182.4899752111
double_dqn,split_policy_dynamics,22,57824.2289466845,49349.90762456644,65121.09185336617
double_dqn,split_policy_dynamics,23,62229.66917837699,55300.75082629108,67682.39268172643
double_dqn,split_policy_dynamics,24,67173.97082537498,60085.71750388715,72620.22455025028
double_dqn,split_policy_dynamics,25,106865.48683952005,96692.75427608634,118489.92611187694
dqn,adverse_stress,0,0.0,0.0,0.0
dqn,adverse_stress,1,0.0,0.0,0.0
dqn,adverse_stress,2,0.0,0.0,0.0
dqn,adverse_stress,3,0.0,0.0,0.0
dqn,adverse_stress,4,-1419.3579486916271,-2345.5506721352335,-496.73338751890947
dqn,adverse_stress,5,-3044.9713069157588,-5807.527236030264,-249.46305106687848
dqn,adverse_stress,6,-4496.48836079519,-6745.872289199986,-2046.891179483376
dqn,adverse_stress,7,-6391.518717678043,-9588.389552693754,-4208.98354830683
dqn,adverse_stress,8,-3881.32346974845,-7480.901036182476,-195.79213996660584
dqn,adverse_stress,9,-4102.647136816936,-8186.192659745746,374.3648112070549
dqn,adverse_stress,10,-5795.986265848824,-12127.614718665167,831.6012994632458
dqn,adverse_stress,11,-8563.876161886845,-16086.844697920496,-717.4192882771054
dqn,adverse_stress,12,-6482.721108381024,-15595.971167252124,2736.087297674676
dqn,adverse_stress,13,-2440.5498504847383,-10913.104264476784,10007.995536328559
dqn,adverse_stress,14,185.2962452896169,-7435.181197795403,13728.196774935319
dqn,adverse_stress,15,497.03697023929925,-10549.903142165766,18479.93352863899
dqn,adverse_stress,16,6409.815188273503,-4036.3983521299447,23497.004829190322
dqn,adverse_stress,17,5980.494883758224,-6037.102507217554,25562.094225074336
dqn,adverse_stress,18,6735.204352195629,-4924.168032497298,25473.44113543219
dqn,adverse_stress,19,7962.680250099705,-2817.4510153568963,25014.60322689662
dqn,adverse_stress,20,7482.683759720811,-3875.9845134609373,23611.872575628677
dqn,adverse_stress,21,7596.859000352371,-3212.432105634103,21736.893802108694
dqn,adverse_stress,22,11129.841963811283,2987.8884983571534,23263.66639263035
dqn,adverse_stress,23,10908.144196932575,231.09987274004007,26210.97243483857
dqn,adverse_stress,24,10945.524336699642,1005.1119340708007,25684.91321686795
dqn,adverse_stress,25,3413.218952400782,-8232.123135010384,21191.38907556384
dqn,base_market,0,0.0,0.0,0.0
dqn,base_market,1,0.0,0.0,0.0
dqn,base_market,2,0.0,0.0,0.0
dqn,base_market,3,0.0,0.0,0.0
dqn,base_market,4,592.5547417813697,-222.76058565984872,1411.7816045683644
dqn,base_market,5,-970.9454309897191,-3016.9434922816617,864.5343948088449
dqn,base_market,6,-4177.473962188798,-6840.729867415288,-2146.410667843161
dqn,base_market,7,-6104.261285579768,-10203.611537706332,-1995.206790066282
dqn,base_market,8,-9448.433444474553,-13873.81578377378,-6096.068610754819
dqn,base_market,9,-9024.707123770648,-14333.263521150937,-4359.111324911328
dqn,base_market,10,-6434.442510990156,-12186.21278968148,-1517.8751333515352
dqn,base_market,11,-3692.106731678841,-11685.643009140129,2419.3401099107436
